, CountryID , Country , Year , AMA exchange rate , IMF based exchange rate , Population , Currency , Per capita GNI ," Agriculture, hunting, forestry, fishing (ISIC A-B) ", Changes in inventories , Construction (ISIC F) , Exports of goods and services , Final consumption expenditure , General government final consumption expenditure , Gross capital formation , Gross fixed capital formation (including Acquisitions less disposals of valuables) , Household consumption expenditure (including Non-profit institutions serving households) , Imports of goods and services , Manufacturing (ISIC D) ," Mining, Manufacturing, Utilities (ISIC C-E) ", Other Activities (ISIC J-P) , Total Value Added ," Transport, storage and communication (ISIC I) "," Wholesale, retail trade, restaurants and hotels (ISIC G-H) ", Gross National Income(GNI) in USD , Gross Domestic Product (GDP) 
2965,233, Estonia ,2002,1.061686991,1.061686991,1379240, Euro ,5105,261826040.0,173363714.0,410506678.0,4270227516.0,5423380009.0,1339261018.0,2427066568.0,2253702853.0,4084118990.0,4815940146.0,1154709543.0,1467631151.0,2446295399.0,6558035430.0,946694279.0,1025081884.0,7040398975.0,7368066172.0
2966,233, Estonia ,2003,0.885586096,0.885586096,1370660, Euro ,6823,341664804.0,238498550.0,581054290.0,5644300452.0,7219772342.0,1762230694.0,3475433970.0,3236935419.0,5457541648.0,6478894630.0,1554870844.0,1997350465.0,3226112079.0,8816318637.0,1288626262.0,1381510737.0,9352337441.0,9874168127.0
2967,233, Estonia ,2004,0.805003233,0.805003233,1362480, Euro ,8488,439619849.0,354603545.0,750828910.0,7418612440.0,8841932190.0,2110295872.0,4209332162.0,3854728617.0,6731636317.0,8368362663.0,1812188125.0,2338072100.0,3977251107.0,10763516149.0,1571847476.0,1685896707.0,11564177157.0,12145863019.0
2968,233, Estonia ,2005,0.804250546,0.804250546,1354662, Euro ,10025,463647432.0,66725475.0,1062466920.0,9229053112.0,10044459459.0,2377308925.0,4704752792.0,4638027317.0,7667150534.0,9943960926.0,2068657720.0,2641327397.0,4669937771.0,12499632553.0,1666061040.0,1996191994.0,13581091192.0,14104149587.0
2969,233, Estonia ,2006,0.796689617,0.796689617,1346709, Euro ,12024,535532146.0,514020757.0,1465514393.0,10775366993.0,11917452920.0,2696958709.0,6784083646.0,6270062889.0,9220494212.0,12497213206.0,2464171189.0,3124094437.0,5486452827.0,14980934920.0,1975108206.0,2394232911.0,16192253204.0,17031639065.0
2970,233, Estonia ,2007,0.730756394,0.730756394,1340574, Euro ,15658,881061192.0,808114722.0,2073482917.0,14049827114.0,15330645192.0,3568639318.0,8979506786.0,8171392065.0,11762005874.0,16022785561.0,3113029620.0,3960094121.0,7318033811.0,19722222640.0,2486223610.0,3003326988.0,20991126624.0,22444324993.0
2971,233, Estonia ,2008,0.683499488,0.683499488,1337011, Euro ,17234,826999010.0,118573607.0,2076086850.0,16142085237.0,17444266168.0,4482727569.0,7691492225.0,7572918617.0,12961538599.0,17091405626.0,3341837908.0,4298660277.0,8560064931.0,21680700649.0,2794086656.0,3124802925.0,23042592232.0,24313206204.0
2972,233, Estonia ,2009,0.719480966,0.719480966,1334552, Euro ,14270,485381013.0,-330559127.0,1207802209.0,11954820773.0,14510570107.0,4033289464.0,4126688738.0,4457247865.0,10477280643.0,10979804014.0,2413983110.0,3403097254.0,7341681363.0,17047956759.0,2370400859.0,2239594063.0,19043589260.0,19641737120.0
2973,233, Estonia ,2010,0.754595135,0.754595135,1331535, Euro ,13882,619472189.0,65820727.0,994494883.0,14660970487.0,14063513680.0,3821563203.0,4217367504.0,4151546778.0,10241950477.0,13406736321.0,2685878966.0,3772315470.0,6985467779.0,17092041953.0,2490335166.0,2229956466.0,18484879319.0,19535115351.0
2974,233, Estonia ,2011,0.719355254,0.719355254,1327429, Euro ,16573,853125068.0,-210163197.0,1402227891.0,20077890483.0,15908035623.0,4257869786.0,5927313353.0,6137476550.0,11650165837.0,18729623413.0,3386921813.0,4561167773.0,7851614306.0,20330427736.0,2901070076.0,2761222623.0,21999839329.0,23183616046.0
2975,233, Estonia ,2012,0.778293601,0.778293601,1322682, Euro ,16683,763208125.0,142528475.0,1483244881.0,19845436185.0,15881394859.0,4188609535.0,6757930414.0,6615401939.0,11692785324.0,19464295958.0,3224875542.0,4333326130.0,7814788647.0,20116701424.0,2880403997.0,2841729645.0,22066222784.0,23020466785.0
2976,233, Estonia ,2013,0.753159182,0.753159182,1317982, Euro ,18589,775400492.0,-175601657.0,1544958925.0,21233896347.0,17598148332.0,4681448603.0,6836676926.0,7012278582.0,12916699729.0,20560105185.0,3448673352.0,4820096584.0,8623276668.0,21998271281.0,3142629151.0,3091909461.0,24500398382.0,25108615092.0
2977,233, Estonia ,2014,0.753730737,0.753730737,1314526, Euro ,19659,841679885.0,364993739.0,1431678380.0,21775106415.0,18448799183.0,4982166465.0,7221727515.0,6856733775.0,13466632718.0,20846975232.0,3772302046.0,5157544745.0,9106169704.0,23194887973.0,3316170986.0,3341644273.0,25841721786.0,26598657881.0
2978,233, Estonia ,2015,0.901658962,0.901658962,1314657, Euro ,17023,654016679.0,133242174.0,1218309856.0,17718448637.0,16239487016.0,4479496319.0,5741953688.0,5608711514.0,11759990696.0,16818332258.0,3181912588.0,4241958615.0,8156187997.0,19841759203.0,2818915031.0,2752371024.0,22379414899.0,22881558192.0
2979,233, Estonia ,2016,0.904035128,0.904035128,1315926, Euro ,17874,508497940.0,182333623.0,1360013524.0,18525308898.0,17125885401.0,4745011413.0,6063034312.0,5880700689.0,12380873988.0,17657740840.0,3340578155.0,4424938674.0,8573560651.0,20735588055.0,2806085650.0,3062491616.0,23521431129.0,24056487771.0
2980,233, Estonia ,2017,0.885205508,0.885205508,1317549, Euro ,19933,642449685.0,140580915.0,1558621119.0,20411337064.0,18707253678.0,5184855897.0,7125083318.0,6984502403.0,13522397780.0,19319287827.0,3664685736.0,4902929274.0,9666794795.0,23357400973.0,3118936760.0,3467669339.0,26262263150.0,26924385103.0
2981,233, Estonia ,2018,0.846772667,0.846772667,1322148, Euro ,22672,639841153.0,280908925.0,1844414753.0,22761485755.0,21205630150.0,5858255932.0,8583793836.0,8302884910.0,15347374218.0,21926196630.0,4125664580.0,5512931843.0,11016534145.0,26640326119.0,3575457874.0,4051146350.0,29975932131.0,30624720196.0
2982,233, Estonia ,2019,0.893276257,0.893276257,1327039, Euro ,22982,738741229.0,199399680.0,1869298536.0,22964765757.0,21663664344.0,6073188397.0,8098344653.0,7898944973.0,15590475947.0,21716876326.0,4071081002.0,5263769145.0,11506294854.0,27001837124.0,3718222637.0,3905510722.0,30497508228.0,31081901909.0
2983,233, Estonia ,2020,0.875506397,0.875506397,1329444, Euro ,23333,643170629.0,45728963.0,1886679533.0,21731484847.0,22105442138.0,6509863343.0,9827341102.0,9781612138.0,15595578795.0,21705953338.0,4026127064.0,5259356203.0,12086148127.0,27544744485.0,3858909554.0,3810480439.0,31019990366.0,31370395573.0
2984,233, Estonia ,2021,0.845494139,0.845494139,1328701, Euro ,27506,751513193.0,551660832.0,2183102064.0,29119437815.0,25271638226.0,7365858276.0,11287192378.0,10735531546.0,17905779950.0,29255091032.0,4730251596.0,6410452481.0,14085372627.0,32603655936.0,4854202781.0,4319012790.0,36546675581.0,37191166152.0
3037,246, Finland ,1970,0.706384246,0.706384246,4606621, Euro ,2433,1246087680.0,438928671.0,912444098.0,2711106841.0,7778911005.0,1611989638.0,3549731008.0,3110802339.0,6166921367.0,2902059344.0,2560225468.0,2942067516.0,2809602550.0,10067177239.0,971213363.0,1185762033.0,11207839189.0,11301891940.0
3038,246, Finland ,1971,0.703768552,0.703768552,4612424, Euro ,2679,1372330423.0,337531824.0,1004361565.0,2827322793.0,8583684982.0,1864039700.0,3930251438.0,3592719614.0,6719645282.0,3116249768.0,2736407788.0,3102291137.0,3176784646.0,11056212774.0,1073962726.0,1326482277.0,12356608579.0,12466329068.0
3039,246, Finland ,1972,0.697363206,0.697363206,4639831, Euro ,3131,1440811763.0,-35077153.0,1249829331.0,3487409805.0,10181504097.0,2212252890.0,4259300333.0,4294377486.0,7969251208.0,3558779273.0,3298819915.0,3738417563.0,3750287718.0,12977135341.0,1218849413.0,1578939550.0,14526630293.0,14671425072.0
3040,246, Finland ,1973,0.642674098,0.642674098,4666166, Euro ,4110,1841131977.0,52153980.0,1696730382.0,4596490273.0,13142018690.0,2865276502.0,5908775472.0,5856621492.0,10276742188.0,4849491661.0,4447562267.0,5044381968.0,4924150315.0,17188193518.0,1567745644.0,2114053231.0,19179800870.0,19377342812.0
3041,246, Finland ,1974,0.634699187,0.634699187,4690576, Euro ,5217,2285246427.0,1286237598.0,2190633377.0,6381409716.0,16382559824.0,3713123883.0,9036394362.0,7750156764.0,12669435939.0,7338862776.0,6202591534.0,6978252182.0,6235582011.0,22353985773.0,1955319559.0,2708952216.0,24472887633.0,24726600230.0
3042,246, Finland ,1975,0.618707319,0.618707319,4711368, Euro ,6143,2854338306.0,787125003.0,2704024907.0,6523278258.0,20512121995.0,4953877072.0,10468600911.0,9681475908.0,15558244924.0,8310876314.0,6775416863.0,7706390172.0,7762959731.0,26652343527.0,2277328807.0,3347301604.0,28944218792.0,29327275518.0
3043,246, Finland ,1976,0.649948226,0.649948226,4725518, Euro ,6614,2932541276.0,-173860002.0,2534047997.0,7499058856.0,22607954621.0,5708146975.0,9203810028.0,9377670030.0,16899807647.0,8191421696.0,7297504340.0,8269889485.0,8683768605.0,28745366557.0,2697137910.0,3627981285.0,31253258624.0,31700986594.0
3044,246, Finland ,1977,0.677699234,0.677699234,4738739, Euro ,6919,2864102397.0,-358566142.0,2558657164.0,8995140757.0,24118368714.0,6178256947.0,9312390636.0,9670956779.0,17940111767.0,8555417669.0,7454634368.0,8624769968.0,9305012732.0,29902645579.0,2893614013.0,3656489304.0,32787406107.0,33368784955.0
3045,246, Finland ,1978,0.692485756,0.692485756,4752400, Euro ,7482,2986343015.0,-459215222.0,2553121108.0,10101290809.0,26023639981.0,6547427095.0,8911374637.0,9370589858.0,19476212887.0,8979246069.0,8326525061.0,9610305981.0,9965547945.0,32253371011.0,3195733604.0,3942319358.0,35557410092.0,36175473346.0
3046,246, Finland ,1979,0.655148036,0.655148036,4764568, Euro ,9167,3576290962.0,1121883848.0,2965741929.0,13151226174.0,31249425889.0,7828764978.0,12330037725.0,11208153876.0,23420660912.0,12687208909.0,10646448766.0,12250666350.0,12007973110.0,39693319018.0,4017412638.0,4875234030.0,43677151459.0,44350281768.0
3047,246, Finland ,1980,0.627354981,0.627354981,4779418, Euro ,11052,4603454322.0,2107259908.0,3543448393.0,16536092500.0,37336118626.0,9500203518.0,16764033625.0,14656773717.0,27835915108.0,17234261819.0,12984674138.0,14720533472.0,14381012776.0,47953711854.0,4692717980.0,6012544911.0,52823363154.0,53649051983.0
3048,246, Finland ,1981,0.72577295,0.72577295,4799865, Euro ,10704,4019163296.0,668253068.0,3425313663.0,16410090797.0,36792498283.0,9622844175.0,14894465283.0,14226212215.0,27169654108.0,15897533805.0,12264166094.0,14189010498.0,14592718021.0,46729490293.0,4579944736.0,5923340079.0,51378327098.0,52450287689.0
3049,246, Finland ,1982,0.810735884,0.810735884,4826861, Euro ,10682,4102445774.0,663594656.0,3485722116.0,15244175382.0,37604108332.0,9745467246.0,15138098913.0,14474504257.0,27858641086.0,15152900281.0,11961972073.0,13801042022.0,15035722786.0,46953638989.0,4510716836.0,6017989456.0,51559331268.0,52795245479.0
3050,246, Finland ,1983,0.936820766,0.936820766,4855733, Euro ,10252,3856660880.0,306355293.0,3509742866.0,14631400689.0,36379424154.0,9577072078.0,14473419562.0,14167064269.0,26802352075.0,14636737889.0,11357562073.0,13106028865.0,14774437655.0,45416371570.0,4396785543.0,5772715760.0,49781133911.0,50972397001.0
3051,246, Finland ,1984,1.010809438,1.010809438,4881748, Euro ,10597,3830593438.0,479813486.0,3496207957.0,15594432944.0,37406655081.0,10020682059.0,14401329719.0,13921516233.0,27385973023.0,14339992738.0,11791540079.0,13451595809.0,15422293673.0,46743726586.0,4619070444.0,5923965265.0,51733786839.0,52888307123.0
3052,246, Finland ,1985,1.042411249,1.042411249,4902175, Euro ,11179,3843013019.0,164042742.0,3446816220.0,15638741449.0,40102214990.0,11010050031.0,15056437679.0,14892394936.0,29092164959.0,15264608878.0,12130529114.0,13832352653.0,16833087731.0,49224334512.0,4884828331.0,6384236556.0,54803706384.0,55875260439.0
3053,246, Finland ,1986,0.852632057,0.852632057,4918172, Euro ,14676,4821540507.0,-56296265.0,4543577700.0,18858075847.0,53006451765.0,14654621414.0,19159495432.0,19215791696.0,38351830351.0,17894002314.0,15263324776.0,17606656796.0,22889122970.0,64561260102.0,6526848193.0,8173513936.0,72177675585.0,73528785938.0
3054,246, Finland ,1987,0.739280963,0.739280963,4932176, Euro ,18222,4837132537.0,-104155259.0,5667669276.0,22897924940.0,66371247817.0,18607269345.0,24552235089.0,24656390348.0,47763978471.0,22423139280.0,19366114802.0,22248645405.0,28708976780.0,80094041326.0,8105172864.0,10526444464.0,89872461659.0,91597110424.0
3055,246, Finland ,1988,0.703502065,0.703502065,4946561, Euro ,21678,5665939303.0,1014922394.0,7104456757.0,26070996676.0,76787265713.0,21384443269.0,31741200359.0,30726277965.0,55402822444.0,26449105019.0,22582733995.0,25708524393.0,33458323961.0,93620194269.0,9368842435.0,12314107421.0,107000000000.0,109000000000.0
3056,246, Finland ,1989,0.721730693,0.721730693,4964475, Euro ,23400,6212843715.0,1716706816.0,8794138952.0,27399416696.0,82927053789.0,23108342435.0,38082071701.0,36365364885.0,59818711354.0,29574743331.0,24342874940.0,27380018879.0,36754706786.0,102000000000.0,10064695974.0,13254251333.0,116000000000.0,119000000000.0
3057,246, Finland ,1990,0.643067378,0.643067378,4986545, Euro ,27569,7633725749.0,650009648.0,10285080893.0,31324866875.0,100000000000.0,29521012349.0,42630058603.0,41980048955.0,70801290151.0,33515928105.0,27595864156.0,31049623555.0,46536336681.0,123000000000.0,12082715231.0,15312547861.0,137000000000.0,141000000000.0
3058,246, Finland ,1991,0.680148471,0.680148471,5013854, Euro ,24538,6164830446.0,-2277443921.0,8539312004.0,27174948995.0,98494671217.0,30552152795.0,30781514481.0,33058958402.0,67942518422.0,28387919450.0,21923154491.0,25335644705.0,46785373152.0,111000000000.0,11244603685.0,13076556639.0,123000000000.0,128000000000.0
3059,246, Finland ,1992,0.753387725,0.753387725,5042121, Euro ,21235,4814254172.0,-1298136361.0,5858869015.0,28746154566.0,88096736608.0,27312629751.0,23714216996.0,25012353357.0,60784106857.0,27793126031.0,20374635111.0,23690324916.0,42920794849.0,98123446290.0,10191299569.0,10647903769.0,107000000000.0,113000000000.0
3060,246, Finland ,1993,0.960738491,0.960738491,5066605, Euro ,16630,3901165651.0,-504819995.0,3796038188.0,27995131098.0,68845997778.0,20787134264.0,16578913152.0,17083733147.0,48058863514.0,23894119181.0,17693680605.0,20254210888.0,33690749680.0,77995209644.0,8116672825.0,8236372412.0,84258100179.0,89210540459.0
3061,246, Finland ,1994,0.878531736,0.878531736,5088490, Euro ,19426,4324260403.0,1145092384.0,4375482230.0,35157523316.0,77423497861.0,23135191550.0,20412466916.0,19267374532.0,54288306311.0,29328479482.0,21682768208.0,24776566517.0,37885939264.0,90404246910.0,9281394927.0,9760603569.0,98850156938.0,103000000000.0
3062,246, Finland ,1995,0.734420612,0.734420612,5107943, Euro ,25502,5095172899.0,1352086234.0,5657520950.0,47991572423.0,97758694140.0,29379622033.0,27221458205.0,25951069024.0,68379072108.0,37986406612.0,29833040679.0,33915170116.0,48488562831.0,118000000000.0,11840626278.0,12571814906.0,130000000000.0,134000000000.0
3063,246, Finland ,1996,0.77257965,0.77257965,5124718, Euro ,25202,4557458900.0,-424551695.0,6029151819.0,47989873949.0,97388016937.0,29279828962.0,26666506179.0,27168719770.0,68108187974.0,38850363216.0,28267635591.0,32078245930.0,48423486199.0,115000000000.0,11856382711.0,12504859538.0,129000000000.0,132000000000.0
3064,246, Finland ,1997,0.873136688,0.873136688,5139943, Euro ,24321,4344107918.0,430631315.0,5893693474.0,47942092658.0,90620404670.0,27046166224.0,27539788821.0,27177875270.0,63574238447.0,38635416955.0,27485959907.0,30943608682.0,45254082829.0,110000000000.0,11309798495.0,12355453789.0,125000000000.0,127000000000.0
3065,246, Finland ,1998,0.898807351,0.898807351,5153544, Euro ,25508,3886261049.0,1006889851.0,6671062482.0,50182055065.0,93374848204.0,27577656059.0,30776339287.0,29841767492.0,65797192145.0,39579115530.0,30708471574.0,34249831126.0,46472695106.0,117000000000.0,12400877655.0,12885964920.0,131000000000.0,134000000000.0
3066,246, Finland ,1999,0.938627276,0.938627276,5165491, Euro ,25915,3902507517.0,-120388575.0,7033675848.0,50846593988.0,93438580210.0,27394260386.0,30227120744.0,30415693998.0,66044319823.0,38719309502.0,30865286729.0,34120039791.0,46685197765.0,118000000000.0,13008358391.0,12898623673.0,134000000000.0,135000000000.0
3067,246, Finland ,2000,1.085400833,1.085400833,5176209, Euro ,24134,3712914046.0,952643455.0,6766163959.0,52835780330.0,84899511010.0,24811110488.0,29937327301.0,29046412193.0,60088400522.0,41311927007.0,30358369911.0,32944511283.0,42924234595.0,110000000000.0,12060982080.0,11579132440.0,125000000000.0,126000000000.0
3068,246, Finland ,2001,1.11751,1.11751,5188002, Euro ,24937,3577596621.0,331988081.0,6679134862.0,51462626733.0,87329867294.0,25787688701.0,29937092286.0,29664164079.0,61542178593.0,39489579512.0,30545587959.0,33371513454.0,44644790651.0,114000000000.0,13249993289.0,12392730266.0,129000000000.0,129000000000.0
3069,246, Finland ,2002,1.062551667,1.062551667,5200596, Euro ,26952,3734406641.0,569384077.0,6826962140.0,54689105314.0,96256966328.0,28825892388.0,30757092596.0,30247940884.0,67431073940.0,42153244313.0,31956093115.0,35250050586.0,48727042293.0,123000000000.0,14419063544.0,13594633045.0,140000000000.0,140000000000.0
3070,246, Finland ,2003,0.886034167,0.886034167,5212989, Euro ,32660,4342947648.0,685075162.0,8636235811.0,63918528349.0,121000000000.0,36131789500.0,37992891546.0,37382305611.0,85040738647.0,52639053611.0,37588843922.0,41937434693.0,60898328789.0,149000000000.0,17093020303.0,16547894598.0,170000000000.0,171000000000.0
3071,246, Finland ,2004,0.805365,0.805365,5228141, Euro ,37970,4691040708.0,1124955765.0,10341894669.0,76120765119.0,139000000000.0,41759947353.0,45000713962.0,43957708617.0,97339715533.0,63759910103.0,42466459307.0,47559802077.0,70795229492.0,173000000000.0,19664375780.0,19581183687.0,199000000000.0,197000000000.0
3072,246, Finland ,2005,0.80412,0.80412,5246071, Euro ,39202,4665970253.0,3358951400.0,11510719793.0,82481470427.0,146000000000.0,43851663931.0,50295975725.0,47031537581.0,102000000000.0,74355817540.0,43449982590.0,48398249018.0,74881858429.0,179000000000.0,19130229319.0,20392478735.0,206000000000.0,205000000000.0
3073,246, Finland ,2006,0.797140833,0.797140833,5266251, Euro ,41561,4340512812.0,2590508369.0,12424404303.0,93426402068.0,154000000000.0,46244024216.0,51964468846.0,49456756387.0,108000000000.0,84392866589.0,47306571716.0,53167518496.0,79440165843.0,189000000000.0,19063130835.0,20687686931.0,219000000000.0,217000000000.0
3074,246, Finland ,2007,0.7306375,0.7306375,5288689, Euro ,48554,6094677593.0,3381978067.0,15110092214.0,112000000000.0,178000000000.0,53171374314.0,65331987477.0,62040341483.0,124000000000.0,99936014782.0,56661477135.0,63417221262.0,92844947050.0,225000000000.0,22695249012.0,24493678466.0,257000000000.0,256000000000.0
3075,246, Finland ,2008,0.682674711,0.682674711,5313350, Euro ,53646,6275316676.0,2044897778.0,17320108399.0,128000000000.0,202000000000.0,61365976079.0,71745736576.0,69798982173.0,140000000000.0,117000000000.0,59158482561.0,66806341657.0,107000000000.0,250000000000.0,24981150934.0,28405915263.0,285000000000.0,285000000000.0
3076,246, Finland ,2009,0.71984336,0.71984336,5338815, Euro ,47879,5690126809.0,-3835556670.0,14910188243.0,91097596593.0,192000000000.0,60765997776.0,54121496671.0,58050129145.0,132000000000.0,85950643510.0,42085544846.0,49877517813.0,103000000000.0,221000000000.0,22536847468.0,24845683102.0,256000000000.0,252000000000.0
